"base","new","diff"
0.258981883664131,0.250912097658361,0.00806978600577002
0.1660017619903,0.140080146819141,0.0259216151711588
0.286015674113042,0.301917314687926,-0.0159016405748842
0.208516453096426,0.173255808575615,0.0352606445208115
0.238905174134736,0.198379963540281,0.0405252105944554
0.183667773946163,0.143665692327852,0.0400020816183113
0.237614556858032,0.173208221793976,0.0644063350640552
0.410914958155711,0.422450053995081,-0.01153509583937
0.366023307907815,0.342185084312412,0.0238382235954028
0.118182887361234,0.159957834509452,-0.0417749471482179
0.392201051346188,0.44505208900036,-0.0528510376541718
0.135784238206992,0.123192773499592,0.0125914647074001
0.154960111718862,0.157564787111599,-0.00260467539273671
0.191989022710995,0.16178913371624,0.0301998889947548
0.132000100216625,0.14897215857476,-0.0169720583581343
0.387317538786388,0.408052784186076,-0.0207352453996877
0.156927200637464,0.141001876338256,0.0159253242992082
0.161921825503401,0.185026160462747,-0.0231043349593461
0.292021278985306,0.29601798063219,-0.00399670164688404
0.338899956326159,0.354318339383902,-0.0154183830577425
0.320895323825092,0.325211618344041,-0.00431629451894994
0.172777427510223,0.178767644836391,-0.00599021732616742
0.209020988007373,0.171891216425129,0.0371297715822446
0.290401881410029,0.248295049886894,0.0421068315231354
0.278059156931224,0.234811022606084,0.04324813432514
0.346095623647553,0.30823154636205,0.0378640772855023
0.46093657984119,0.39680284035623,0.0641337394849605
0.23669749286163,0.231161148092504,0.00553634476912634
0.287577923755199,0.257597085064935,0.0299808386902645
0.348483995922474,0.282686162261282,0.0657978336611918
0.195935840616983,0.149345922284336,0.0465899183326472
0.245350446329771,0.224955207189147,0.0203952391406244
0.330518969642572,0.252187365885965,0.0783316037566068
0.300285157864857,0.288251523491571,0.0120336343732861
0.262003221367488,0.227373618938596,0.0346296024288921
0.371821564297503,0.312906193537573,0.0589153707599309
0.242465035672042,0.205717662927351,0.0367473727446913
0.325866459693116,0.270000842121848,0.0558656175712676
0.209436809032251,0.188915281552809,0.0205215274794424
0.212067182602065,0.185952372753952,0.026114809848113
0.342745500901958,0.350581950100154,-0.00783644919819537
0.315433980505272,0.308701288818816,0.00673269168645596
0.369152588935893,0.37122707255839,-0.00207448362249713
0.208357831604614,0.238687883721681,-0.030330052117067
0.456229586643727,0.43179856714761,0.024431019496117
0.215083101969975,0.192702301306105,0.0223808006638709
0.21148640622369,0.188372336037705,0.0231140701859842
0.134826417278817,0.126126873049838,0.00869954422897942
0.447231321890889,0.465624353982464,-0.0183930320915757
0.335003205101737,0.295926507137641,0.0390766979640967
0.236993569509155,0.206646000226806,0.0303475692823489
0.297070388240247,0.2506606056798,0.0464097825604463
0.429004858957781,0.396290455896174,0.0327144030616072
0.458098237003941,0.465543172513424,-0.00744493550948278
0.480065160396631,0.435911810513298,0.0441533498833326
0.395821733563535,0.359456550760303,0.0363651828032325
0.327201171573872,0.308181742076006,0.0190194294978653
0.328375734014773,0.285249890885967,0.0431258431288057
0.289069728779638,0.259474116625553,0.0295956121540849
0.322997658753991,0.345723931128478,-0.0227262723744867
0.164958539232784,0.180778082973866,-0.0158195437410823
0.230269609348613,0.192421731656356,0.0378478776922573
0.190867398926095,0.193101215775963,-0.0022338168498682
0.317748535394768,0.289556836331913,0.0281916990628552
0.236964732727514,0.224514274307356,0.012450458420158
0.481669355625986,0.446170676431003,0.0354986791949829
0.291497787255443,0.270036794518857,0.0214609927365862
0.245026885046336,0.189368225229132,0.0556586598172035
0.379566389362955,0.33348079340252,0.0460855959604343
0.332694265452672,0.314146624188132,0.01854764126454
0.368158886209371,0.319843220071749,0.0483156661376218
0.270445286358918,0.218747436389406,0.0516978499695117
0.313757024827897,0.267636306126594,0.0461207187013029
0.54976812275253,0.495550155929289,0.0542179668232411
0.243329172728615,0.21447809170092,0.0288510810276956
0.582022844059897,0.591777510856572,-0.00975466679667503
0.708000808451542,0.686317956100902,0.0216828523506402
0.383153421074935,0.378917505250826,0.00423591582410848
0.412961901161118,0.366722308433607,0.046239592727511
0.410704905046334,0.392812401289079,0.0178925037572549
0.303506347452295,0.263726020198256,0.039780327254039
0.388635172358386,0.410629643472374,-0.0219944711139877
0.228099757332711,0.272115120206025,-0.0440153628733137
0.573883531496331,0.540917284673084,0.0329662468232476
0.518852716475378,0.46542511662106,0.0534275998543174
0.287213729690263,0.284044309505351,0.00316942018491206
0.184666302572739,0.155355803541111,0.0293104990316278
0.420788707073409,0.388760182720683,0.032028524352726
0.272412357106178,0.240727716762375,0.0316846403438026
0.426087314777716,0.392159976438215,0.0339273383395007
0.32829708417638,0.334045178933514,-0.00574809475713395
0.20596763513415,0.229169904220203,-0.0232022690860531
0.218479058601891,0.214179833478106,0.00429922512378453
0.193040180087055,0.207372906857662,-0.014332726770607
0.343934592584362,0.310015247792244,0.0339193447921184
0.332608001523939,0.350000371378982,-0.0173923698550428
0.304272508707968,0.286707685748721,0.0175648229592472
0.343351185635838,0.290447672306862,0.0529035133289761
0.271435681678241,0.24851708769968,0.0229185939785606
0.312621459602394,0.351526220482141,-0.0389047608797471
0.372676908718526,0.342510875287603,0.0301660334309226
0.310511491550135,0.28117280365388,0.0293386878962552
0.342697806557784,0.302707580207709,0.039990226350075
0.392417027881308,0.372457601030827,0.0199594268504807
0.267589262712208,0.227611691069448,0.03997757164276
0.37910177322533,0.318944984489187,0.0601567887361425
0.204423655735966,0.190551068733473,0.0138725870024933
0.115680492222278,0.110030014080863,0.00565047814141444
0.206515732709875,0.177651463004856,0.0288642697050193
0.115062523764864,0.134376558604644,-0.0193140348397806
0.199122771187804,0.208377023410919,-0.00925425222311466
0.147852556841699,0.134273438481893,0.0135791183598063
0.179605087080246,0.244789193374154,-0.0651841062939074
0.213230607353117,0.19497114399072,0.0182594633623971
0.183378073552941,0.166675778686939,0.0167022948660015
0.183740111891255,0.207465711820367,-0.0237255999291124
0.174244255073489,0.172166826276217,0.00207742879727257
0.182852757262886,0.17352755314253,0.0093252041203557
0.196374512857801,0.167680798158753,0.028693714699048
0.178645999952671,0.16576851433528,0.0128774856173908
0.306299755523126,0.308904637812411,-0.00260488228928435
0.20721452073224,0.184732619958287,0.0224819007739537
0.206678004703294,0.251007934142043,-0.0443299294387483
0.322211918153281,0.276004914409079,0.0462070037442019
0.334668130479663,0.364864497458455,-0.0301963669787916
0.379536390151937,0.356669095882014,0.0228672942699233
0.489172512305145,0.463325989855522,0.0258465224496233
0.329622270011167,0.347796911814008,-0.0181746418028402
0.272255184267698,0.254016059756119,0.0182391245115788
0.296461121028467,0.288106722665886,0.00835439836258173
0.282362498534539,0.265163300754653,0.0171991977798854
0.266644541247734,0.227364447307468,0.0392800939402661
0.315935814650489,0.315445306375549,0.000490508274940016
0.171263056015471,0.162750345772497,0.00851271024297365
0.317269616091943,0.299249238982827,0.0180203771091151
0.147425987498545,0.172406962734389,-0.0249809752358441
0.332222451282399,0.314394304575291,0.017828146707108
0.18326749899236,0.200136713556361,-0.0168692145640015
0.251462122433744,0.267283940497102,-0.0158218180633584
0.213530898473127,0.276040535790771,-0.0625096373176441
0.397346438587336,0.445295310373238,-0.0479488717859016
0.217039235448943,0.217250248422005,-0.000211012973061697
0.270863938293765,0.263647716697535,0.00721622159623031
0.188293712554662,0.161647100511673,0.0266466120429891
0.284115612403485,0.240264833509577,0.0438507788939074
0.195938737357757,0.149461907610583,0.046476829747174
0.129523884094287,0.168033102960835,-0.0385092188665478
0.198282681370528,0.234303752638817,-0.036021071268289
0.326321531826991,0.376389596372576,-0.0500680645455844
0.221385727534392,0.245881366389042,-0.02449563885465
0.777584130972755,0.767163245396232,0.0104208855765225
