"ID","mean","sd","0.025quant","0.5quant","0.975quant","mode","kld","year","re","GID_2"
86,0.0639957264065742,0.048733651638031,-0.0307899424171125,0.063661207195334,0.160539407591529,0.0629735216498375,5.90444528981179e-06,2021,1,"IND.19.26_1"
87,0.0506944768130779,0.0494937784969807,-0.0457414130681064,0.0504131494127828,0.148589863712103,0.049836840480566,3.46599606845945e-06,2021,1,"IND.19.29_1"
88,0.0861797779798508,0.0490503683686256,-0.00891526464960711,0.0857452581175813,0.183605239974747,0.0848435685038567,1.01748423121654e-05,2021,1,"IND.19.2_1"
89,-0.0129016721621156,0.0493595153093338,-0.110025765545172,-0.0128614775031014,0.083909034778946,-0.0127742793411016,1.08832699950652e-06,2021,1,"IND.19.30_1"
90,-0.0124423867091537,0.0492912270128727,-0.109384067728049,-0.0124193168059178,0.0842812824958157,-0.012366640381515,9.0368904806298e-07,2021,1,"IND.19.32_1"
91,-0.038149107247591,0.0499410144984722,-0.136682835408378,-0.038014000626348,0.0595519849643963,-0.0377298966050148,1.54163621349771e-06,2021,1,"IND.19.33_1"
92,-0.0522965975105762,0.0502581857144833,-0.151641314342899,-0.0520951221344283,0.0458515386432474,-0.0516744628548622,4.58267101566972e-06,2021,1,"IND.19.36_1"
93,-0.0640114918351173,0.0498604327440262,-0.162672925735236,-0.0637739111338303,0.0332593368723984,-0.0632787123322487,2.43951652857308e-06,2021,1,"IND.19.37_1"
94,-0.0521138273179531,0.0495024286210537,-0.14988968576853,-0.0519442105803728,0.0446433736457386,-0.0515891052782536,1.72625657042313e-06,2021,1,"IND.19.38_1"
95,0.030282698571682,0.0485018044710159,-0.0645570302074581,0.0301150121068297,0.125958472100666,0.029774509370327,1.9576774048467e-06,2021,1,"IND.19.41_1"
96,0.03488889336586,0.0487752072513103,-0.0603295214928711,0.034668570947179,0.131234311926985,0.0342197604477406,2.98106233317301e-06,2021,1,"IND.19.43_1"
97,-0.0168426502496004,0.0493773221969604,-0.113882610854447,-0.0168435782778191,0.0801179586658745,-0.0168383773416281,1.16798489944395e-06,2021,1,"IND.19.44_1"
98,0.0373281612992287,0.0490207262337208,-0.0582280850819277,0.0370600990579942,0.134277250046361,0.0365110151469707,6.63723586656682e-06,2021,1,"IND.19.45_1"
99,-0.00942633114755154,0.0487557053565979,-0.1052969897734,-0.00941288471929845,0.0862813771967983,-0.00938019156455994,8.41425673225524e-07,2021,1,"IND.19.46_1"
100,0.00918371696025133,0.0484293662011623,-0.0856776345652113,0.00906905745650172,0.104590295873123,0.00883909128606319,1.58231378280321e-06,2021,1,"IND.19.47_1"
101,0.050504207611084,0.0481844022870064,-0.0433752617758558,0.0502230853176267,0.145848065935682,0.0496464930474758,5.2400722118784e-06,2021,1,"IND.19.49_1"
102,-0.0518786422908306,0.0502444542944431,-0.151099595226027,-0.0517090285511047,0.0463235272768381,-0.0513532049953938,6.42208417898959e-07,2021,1,"IND.19.50_1"
103,-0.0248895362019539,0.048809077590704,-0.121034364921078,-0.0248185706055713,0.0707772708477963,-0.0246673654764891,1.06847874003721e-06,2021,1,"IND.19.6_1"
104,0.191225558519363,0.0509454943239689,0.0932542808200939,0.190549152311109,0.292938943298716,0.189099177718163,1.99159018522142e-05,2021,1,"IND.19.8_1"
105,-0.0266783740371466,0.0518252104520798,-0.128634742248801,-0.0266412892643657,0.074973814201714,-0.0265535991638899,9.00376487689798e-06,2021,1,"IND.19.9_1"
106,-0.0611318163573742,0.054188072681427,-0.169794233520502,-0.0603490103647113,0.0431978229814949,-0.0587075352668762,2.1204354838299e-05,2021,1,"IND.20.17_1"
107,0.0231626350432634,0.0494682677090168,-0.0736156960362454,0.0230073463209732,0.120705543199386,0.0226937793195248,1.1196276000152e-06,2021,1,"IND.20.18_1"
108,-0.0830201432108879,0.0522590130567551,-0.187201751758946,-0.0824804099423353,0.018136063309479,-0.081349216401577,1.01335490842402e-05,2021,1,"IND.20.19_1"
109,-0.0476153865456581,0.0497883297502995,-0.146454836055952,-0.0472668618497075,0.0492283443346744,-0.0465430654585361,7.39987615864287e-06,2021,1,"IND.20.22_1"
110,0.0127787571400404,0.0491188801825047,-0.0836943809650453,0.012755596026608,0.10928774674875,0.0127121731638908,5.89247006984857e-07,2021,1,"IND.20.24_1"
111,-0.0244364514946938,0.0496125258505344,-0.122725447125888,-0.0241655667284878,0.0722755190310732,-0.0236054416745901,5.49497392166119e-06,2021,1,"IND.20.26_1"
112,0.00544357066974044,0.0487722977995872,-0.0905485487857645,0.00548617185535457,0.101111440767289,0.00557768531143665,9.82181929423632e-07,2021,1,"IND.20.27_1"
113,0.0504323989152908,0.0485861524939537,-0.0445006978411393,0.0502397920972215,0.146337982256449,0.0498468689620495,2.38806189267109e-06,2021,1,"IND.20.28_1"
114,-0.00782396085560322,0.0492332503199577,-0.104913468482985,-0.00771222007011977,0.0885597020777878,-0.0074789677746594,1.68381411166831e-06,2021,1,"IND.20.33_1"
115,-0.0201580841094255,0.0491578429937363,-0.117198429062667,-0.0200119936137539,0.0759902573255166,-0.0197071004658937,2.00626761069861e-06,2021,1,"IND.20.4_1"
116,-0.0910687074065208,0.0531794466078281,-0.197447841572185,-0.0903690613561469,0.0114396179908082,-0.0888850018382072,2.44515119515704e-05,2021,1,"IND.21.3_1"
117,-0.0788386166095734,0.0522645562887192,-0.183086732843219,-0.0782778679975678,0.0222709201559289,-0.0771021768450737,1.19827322802455e-05,2021,1,"IND.21.4_1"
118,-0.0571370348334312,0.0509126372635365,-0.158464884361215,-0.0566822363150028,0.0416209293146963,-0.0557339079678059,1.27096916640544e-05,2021,1,"IND.21.5_1"
119,0.0182413496077061,0.0505890622735023,-0.0811505363372027,0.0182281190634596,0.117601594378791,0.0182021949440241,3.71787015740591e-06,2021,1,"IND.22.2_1"
120,0.10568131506443,0.0487439297139645,0.011325109812289,0.10520090369297,0.202638344142034,0.104197025299072,1.28791542880305e-05,2021,1,"IND.22.9_1"
121,0.114342033863068,0.0489538349211216,0.0196754086250267,0.113827925589144,0.211808392508594,0.112748891115189,1.30542955728177e-05,2021,1,"IND.23.1_1"
122,0.128864511847496,0.0488531440496445,0.0344927316025193,0.128323943179564,0.226187254024392,0.127184152603149,1.63918191885442e-05,2021,1,"IND.24.1_1"
123,-0.015657702460885,0.049122016876936,-0.112656221724721,-0.0155028828382445,0.0803995487479322,-0.0151808587834239,2.78503942034312e-06,2021,1,"IND.25.1_1"
124,0.0393286757171154,0.0486011877655983,-0.0557174121116489,0.0391637191390689,0.135195046471418,0.0388285703957081,1.89448067837715e-06,2021,1,"IND.26.19_1"
125,0.0564943626523018,0.0484614968299866,-0.0378662949342105,0.0561919734445488,0.15243567403079,0.0555717125535011,5.03910973423155e-06,2021,1,"IND.26.7_1"
126,0.0033497994299978,0.0487204752862453,-0.0926238645600417,0.00342082717334424,0.0988421296842516,0.00356981065124273,1.13443453710082e-06,2021,1,"IND.27.1_1"
127,-0.031873419880867,0.0495220683515072,-0.129872830566127,-0.031642822051819,0.0647712361967274,-0.0311642102897167,3.3841518713054e-06,2021,1,"IND.27.2_1"
128,-0.000779745227191597,0.0493694357573986,-0.0982945791132223,-0.00061645040327119,0.0957447773562598,-0.000279524974757805,1.8776841492164e-06,2021,1,"IND.27.3_1"
129,0.0209902487695217,0.0493864640593529,-0.0762897745406519,0.0210573080762624,0.117805610627954,0.0211956296116114,1.3151724086208e-06,2021,1,"IND.27.4_1"
130,-0.0680088847875595,0.0501966401934624,-0.167800375766801,-0.0676000569200754,0.0294636562761358,-0.0667469128966331,9.74195701173631e-06,2021,1,"IND.28.12_1"
131,-0.0719685778021812,0.0504309348762035,-0.172197268262938,-0.0715658329394161,0.0259739458094652,-0.0707248374819756,9.71399190352184e-06,2021,1,"IND.28.17_1"
132,-0.0660533457994461,0.0506228469312191,-0.166721101492313,-0.0656285595446894,0.0322078488894817,-0.0647421628236771,1.12746592715774e-05,2021,1,"IND.28.19_1"
133,-0.0549921542406082,0.0499724373221397,-0.154072742835651,-0.0546835151817211,0.0423104430262804,-0.0540409944951534,5.66645179085482e-06,2021,1,"IND.28.1_1"
134,0.0884404480457306,0.048494353890419,-0.0056039514979799,0.0880171753211003,0.184750293096397,0.0871387124061584,9.8290217833228e-06,2021,1,"IND.29.12_1"
135,0.0154214352369308,0.0487189888954163,-0.0800642507068634,0.0153283019962407,0.111331789441729,0.015142597258091,9.3500236634798e-07,2021,1,"IND.29.13_1"
136,-0.00511175626888871,0.0497736893594265,-0.102880354054142,-0.00513139077550412,0.0926725295416993,-0.00516647100448608,3.93706644800191e-07,2021,1,"IND.29.17_1"
137,0.107341282069683,0.0506587363779545,0.00925638692668725,0.106853855178397,0.20808745201817,0.105842508375645,4.60171425599343e-06,2021,1,"IND.29.18_1"
138,-0.0316105261445045,0.0500465929508209,-0.130288796832258,-0.0314979242380943,0.0663559206568736,-0.0312597937881947,3.78236710342023e-06,2021,1,"IND.29.1_1"
139,0.006799491122365,0.0502937212586403,-0.0918438837867205,0.00672878697056457,0.105735634366482,0.00658849906176329,2.83911804382117e-07,2021,1,"IND.29.22_1"
140,0.00541434716433287,0.0484803132712841,-0.0896123934111215,0.00532250851631663,0.100860841646006,0.0051394677720964,1.49229278900812e-06,2021,1,"IND.29.23_1"
141,-0.0100533086806536,0.0488774254918098,-0.106093207363532,-0.0100653893089677,0.0859654137851712,-0.0100844074040651,8.9522839165346e-07,2021,1,"IND.29.24_1"
142,0.0650584846735001,0.0489214472472668,-0.0300778657126238,0.0647189546527002,0.161975629539076,0.0640188008546829,4.824679050799e-06,2021,1,"IND.29.29_1"
143,0.0246164184063673,0.0487659312784672,-0.0708062152379563,0.0244715382238469,0.120746896168533,0.0241777393966913,1.22104721576936e-06,2021,1,"IND.29.2_1"
144,-0.039797592908144,0.0507368296384811,-0.139866532894286,-0.0396731979493286,0.0594952743211992,-0.0394096784293652,1.5607483176701e-06,2021,1,"IND.29.33_1"
145,-0.0314006023108959,0.0489581190049648,-0.128015979867587,-0.0312662358074139,0.0643875305773875,-0.0309849660843611,2.17964021966834e-06,2021,1,"IND.29.3_1"
146,0.0566646493971348,0.0489489436149597,-0.0385538445695145,0.0563317793192192,0.153628441917413,0.0556469336152077,4.6355654305147e-06,2021,1,"IND.29.5_1"
147,0.0512755885720253,0.0486436039209366,-0.0434168005264163,0.0509666683182181,0.147585379810917,0.0503317043185234,6.68857558963295e-06,2021,1,"IND.29.6_1"
148,-0.0770949497818947,0.0552738420665264,-0.187482888865088,-0.0764637800027163,0.029766169238011,-0.0751452893018723,5.79517641854878e-06,2021,1,"IND.30.1_1"
149,0.0306473448872566,0.0489069297909737,-0.0650037831218895,0.0304862498744516,0.127094759499502,0.0301580317318439,1.67038091064878e-06,2021,1,"IND.31.12_1"
150,0.0500857643783092,0.0488686412572861,-0.0452344734655468,0.0498398350696494,0.146670254368325,0.0493350550532341,3.24284276265668e-06,2021,1,"IND.31.14_1"
151,0.0465474314987659,0.0493366569280624,-0.0497475311119775,0.0463205633004603,0.143995941443862,0.0458560548722744,1.1126457596968e-06,2021,1,"IND.31.18_1"
152,0.0464877374470234,0.0488729290664196,-0.0488885725235348,0.0462574299317332,0.143042213238709,0.0457852594554424,2.96774741154567e-06,2021,1,"IND.31.20_1"
153,0.0131626287475228,0.0498985685408115,-0.0849624746322134,0.0131781678746936,0.11110587753845,0.0132135981693864,1.62660629278428e-06,2021,1,"IND.31.21_1"
154,0.00511584337800741,0.0490133203566074,-0.0910714279614304,0.00506553249274389,0.101493143378273,0.00496743153780699,1.35920553625711e-06,2021,1,"IND.31.23_1"
155,0.0576297082006931,0.0488187521696091,-0.0374676586279222,0.0573428771352623,0.154218896508313,0.0567533522844315,4.52305294189662e-06,2021,1,"IND.31.26_1"
156,0.0154037950560451,0.0490416660904884,-0.0807624393925696,0.0153270761089105,0.111900794535682,0.0151730114594102,7.96933666835967e-07,2021,1,"IND.31.28_1"
157,-0.0206180773675442,0.0506249964237213,-0.120501620160034,-0.0204871446792368,0.0784511047078445,-0.0202139485627413,1.95306088134544e-06,2021,1,"IND.31.2_1"
158,0.0163904465734959,0.0496271252632141,-0.0809269421630542,0.016315579350728,0.114024923593955,0.0161651726812124,4.41366043672645e-07,2021,1,"IND.31.30_1"
159,-0.00519677996635437,0.0495584644377232,-0.102832928593287,-0.00511758615045205,0.0919104884886107,-0.0049516512081027,9.7757299859165e-07,2021,1,"IND.31.3_1"
160,0.0335718393325806,0.0489203222095966,-0.062046557115717,0.0333908742766854,0.130096567245283,0.0330216065049171,2.13896930435797e-06,2021,1,"IND.31.4_1"
161,-0.0203884728252888,0.0494529418647289,-0.117804772762072,-0.0203114172175695,0.0765140695140021,-0.0201477035880089,7.60298072611826e-07,2021,1,"IND.31.6_1"
162,0.0217135567218065,0.0491721630096436,-0.0747104981461252,0.0216374068248601,0.118462442781678,0.0214835498481989,5.50743614719375e-07,2021,1,"IND.31.7_1"
163,0.032270073890686,0.0484947748482227,-0.062572234895754,0.0321074073387997,0.127920159210854,0.0317762941122055,2.16570812197197e-06,2021,1,"IND.31.8_1"
164,-0.0161945093423128,0.0506723783910275,-0.11609924263802,-0.0160851779957755,0.0830143370474018,-0.0158555582165718,6.55509079755848e-07,2021,1,"IND.31.9_1"
