"base","new","diff"
0.162153096797274,0.157267553437945,0.00488554335932959
0.298207793488492,0.252470475497894,0.0457373179905978
0.338650258766728,0.299316508811128,0.0393337499556005
0.156042708248032,0.137673816007539,0.0183688922404931
0.21758149903079,0.173010305801142,0.044571193229648
0.188861169786063,0.151377759101047,0.0374834106850152
0.220161663722162,0.245384775629944,-0.0252231119077817
0.222640149299045,0.190032419777258,0.0326077295217875
0.187213567835225,0.16764747696985,0.0195660908653747
0.121632951373411,0.13788742548035,-0.0162544741069397
0.179961263187846,0.212593469949908,-0.0326322067620619
0.233669522311567,0.275444010096751,-0.0417744877851847
0.22800260151648,0.26316881353891,-0.0351662120224301
0.193898769555831,0.171917562299432,0.0219812072563991
0.434009050153473,0.45696680513474,-0.0229577549812672
0.104929517159128,0.122456807416426,-0.0175272902572981
